period,index_orig,Datetime,G_Gh,HT,MT,CT,Tamb,Power,gas_price,electricity_price,dh_price,Dampfleistung in MW
26,17721,2019-07-04 14:15:00,922,1069.024935225687,745.946360544,308.202832496166,32.4317695333333,744,20.46,88.34432802654372,80.0,1.233173081
26,17722,2019-07-04 14:30:00,814,854.8715366911274,605.0318442336,336.720891058445,31.9578439333333,736,20.46,87.30628735973798,80.0,0.998774509
26,17723,2019-07-04 14:45:00,807,782.0190329952,593.7970112256,352.38374393781,31.4640882666667,768,20.46,86.32260622079642,80.0,0.765594513
26,17724,2019-07-04 15:00:00,675,933.7257960576,901.8154738656,358.894444044431,30.9857276666667,792,20.46,85.39749712371767,80.0,0.590961072
26,17725,2019-07-04 15:15:00,748,1298.838730956815,939.602892816,344.16375532945,30.6751688666667,800,20.46,84.53492175372682,80.0,0.635394413
26,17726,2019-07-04 15:30:00,588,1247.846297251311,782.4009148032,344.149561305841,30.4825872666667,744,20.46,83.7385740017374,80.0,0.679936138
26,17727,2019-07-04 15:45:00,643,1228.319467737567,959.1175312992,342.485050519307,30.2946096,768,20.46,83.01186414566479,80.0,0.724585706
26,17728,2019-07-04 16:00:00,574,1050.6840700000275,1019.4902255328,343.179175539811,30.1372586,744,20.46,82.35790424623727,80.0,0.720045469
26,17729,2019-07-04 16:15:00,530,998.911867632,808.1693967648,348.200111822287,29.9855433333333,744,20.46,81.77949481993394,80.0,0.74921158
26,17730,2019-07-04 16:30:00,445,1029.8768982432,845.4409070688,334.042378703753,29.8338283333333,680,20.46,81.27911284604089,80.0,0.778313165
26,17731,2019-07-04 16:45:00,422,1085.7036876,823.7565324576,334.078577160835,29.682113,712,20.46,80.85890115925633,80.0,0.80734995
26,17732,2019-07-04 17:00:00,313,1041.1067732352,869.9971478688,324.97235048612,29.530398,648,20.46,80.52065927320606,80.0,0.920101182
26,17733,2019-07-04 17:15:00,376,1022.9886099552,868.3223363136,302.171465190252,29.3786826666667,600,20.46,80.26583567422179,80.0,0.866499422
26,17734,2019-07-04 17:30:00,286,980.383793088,1109.5223172768,294.002980240186,29.2269676666667,576,20.46,80.09552161833703,80.0,0.812907626
26,17735,2019-07-04 17:45:00,275,990.5834465184,1063.5332149344,291.14463836352,29.0676694666667,480,20.46,80.0104464581016,80.0,0.759325799
26,17736,2019-07-04 18:00:00,224,968.6730697056,1095.2188744224,293.310445094109,28.8325438,472,20.46,80.01097451919912,80.0,0.596847263
26,17737,2019-07-04 18:15:00,196,979.5573480672,1037.7681265056,302.217374853293,28.5779195333333,464,20.46,80.09710354026191,80.0,0.738538584
26,17738,2019-07-04 18:30:00,120,1040.231670912,1089.116031696,300.389005819956,28.3232952666667,456,20.46,80.26846468255496,80.0,0.880453623
26,17739,2019-07-04 18:45:00,39,1095.822435792,999.6140914368,298.731397068501,28.068671,472,20.46,80.52432410948784,80.0,1.022591671
26,17740,2019-07-04 19:00:00,24,1177.8082487808,1098.6970580544,289.650894371668,27.7692643333333,480,20.46,80.86358612919967,80.0,1.191965067
26,17741,2019-07-04 19:15:00,18,1130.878108752,1068.8225243136,273.044612602393,27.1573368666667,456,20.46,81.28479788674053,80.0,1.094118644
26,17742,2019-07-04 19:30:00,6,1061.2218024576,1069.015370304,257.798224612077,26.7251592,480,20.46,81.78615558578376,80.0,0.996389623
26,17743,2019-07-04 19:45:00,1,989.8665153216,1075.2466714752,245.301673706373,26.2583405333333,456,20.46,82.36551221318781,80.0,0.89877829
26,17744,2019-07-04 20:00:00,0,1013.5401667776,1077.8447718528,253.693310769399,25.5910278666667,400,20.46,83.02038673337469,80.0,0.82432251
26,17745,2019-07-04 20:15:00,0,1029.7867602624,1073.0831599488,266.542472736041,25.0319193333333,384,20.46,83.74797471309526,80.0,0.862520342
26,17746,2019-07-04 20:30:00,0,1027.2108751296,993.5740884384,279.870587317149,24.5215905333333,416,20.46,84.54516033114642,80.0,0.900852304
26,17747,2019-07-04 20:45:00,0,1005.5180406432,962.1476602752,295.470152874788,24.0113616666667,456,20.46,85.40852972153698,80.0,0.939317386
26,17748,2019-07-04 21:00:00,0,1056.6824284128,1064.7462560448,294.457801437378,23.6336804666667,440,20.46,86.33438559304213,80.0,0.988442968
26,17749,2019-07-04 21:15:00,0,1128.4326736032,1110.117666672,305.333614766598,23.3694412666667,448,20.46,87.31876306245158,80.0,0.956739261
26,17750,2019-07-04 21:30:00,0,1102.7662392768,1145.2407707328,322.678795524438,23.2504088,464,20.46,88.3574466338026,80.0,0.925069855
26,17751,2019-07-04 21:45:00,0,1060.2365925984,1120.1481059328,326.75817750295,23.2888299333333,472,20.46,89.44598825078363,80.0,0.893434827
26,17752,2019-07-04 22:00:00,0,1005.6979791264,1188.5945688288,337.232642161846,23.3272511333333,464,20.46,90.57972634510986,80.0,0.853679583
26,17753,2019-07-04 22:15:00,0,1002.268756944,1143.2657263104,339.823928654194,23.3656722666667,472,20.46,91.75380579918323,80.0,0.727312419
26,17754,2019-07-04 22:30:00,0,1033.1464931424,1113.981575616,328.129186447461,23.3166482,456,20.46,92.96319873766892,80.0,0.601013455
26,17755,2019-07-04 22:45:00,0,1159.880804544,1036.450058784,311.838715092341,23.1723694,512,20.46,94.20272605882548,80.0,0.474782764
26,17756,2019-07-04 23:00:00,0,1089.0392178624,984.1768857312,291.27213922739,23.0280906666667,464,20.46,95.46707961351254,80.0,0.365881935
26,17757,2019-07-04 23:15:00,0,1165.1124676128,1043.9407314336,267.636027264595,22.8839286666667,440,20.46,96.75084493676304,80.0,0.503123939
26,17758,2019-07-04 23:30:00,0,1038.6789952896,1127.6292666912,259.082433891296,22.7562926666667,448,20.46,98.04852443471135,80.0,0.64008487
26,17759,2019-07-04 23:45:00,0,1037.2914778464,1189.6353563808,275.970426781972,22.6401509333333,448,20.46,99.35456092744204,80.0,0.776763578
26,17760,2019-07-05 00:00:00,0,1200.3047026656,1175.387676624,303.173203702768,22.5240092666667,408,20.46,100.66336144708106,80.0,0.844196842
26,17761,2019-07-05 00:15:00,0,1049.8999937664,1104.9208201248,314.114234280586,22.4078674666667,432,20.46,101.96932118907341,80.0,0.8791277
26,17762,2019-07-05 00:30:00,0,1143.3486980832,1184.948981328,306.826511534055,22.2909872,472,20.46,103.26684751422228,80.0,0.914096669
26,17763,2019-07-05 00:45:00,0,973.333161024,1036.3628893632,282.595939469337,22.1733482,464,20.46,104.55038389855906,80.0,0.949103664
26,17764,2019-07-05 01:00:00,0,1112.5153840416,1039.9830264096,250.000841542085,22.0557092,440,20.46,105.81443372862569,80.0,0.997143866
26,17765,2019-07-05 01:15:00,0,973.4717688192,914.7538290912,235.573328363895,21.9380702,496,20.46,107.0535838401247,80.0,0.834886393
26,17766,2019-07-05 01:30:00,0,899.4569289888,893.4174384576,234.580843277772,21.8257653333333,496,20.46,108.26252769927761,80.0,0.672726045
26,17767,2019-07-05 01:45:00,0,869.1553767456,897.5551132128,217.934538892905,21.7189666666667,480,20.46,109.43608812747932,80.0,0.510662938
26,17768,2019-07-05 02:00:00,0,876.1394297376,906.293024784,199.826676336924,21.6121682,480,20.46,110.56923947207032,80.0,0.382317363
26,17769,2019-07-05 02:15:00,0,892.139368176,914.860309776,202.554862793287,21.5053696,464,20.46,111.65712912814833,80.0,0.453598821
26,17770,2019-07-05 02:30:00,0,899.7846850944,923.427584352,214.358830964565,21.4428800666667,400,20.46,112.69509831938451,80.0,0.524930386
26,17771,2019-07-05 02:45:00,0,889.5396679008,934.5894928608,244.983547202746,21.4263524,456,20.46,113.67870204872722,80.0,0.596311989
26,17772,2019-07-05 03:00:00,0,883.5293817504,959.3223827712,272.477579994996,21.4098248,520,20.46,114.60372813367648,80.0,0.703901842
26,17773,2019-07-05 03:15:00,0,797.3826350784,888.712400016,273.651388124625,21.3932970666667,512,20.46,115.46621524449822,80.0,0.834196695
26,17774,2019-07-05 03:30:00,0,758.076594576,613.6417119168,265.884536119302,21.0775166,512,20.46,116.26246986823975,80.0,0.964560981
26,17775,2019-07-05 03:45:00,0,897.031013424,255.321064656,260.017039040724,20.7675994,448,20.46,116.98908212579792,80.0,1.094994624
26,17776,2019-07-05 04:00:00,1,976.9048949184,564.0452071296,262.309597496192,20.6951806,464,20.46,117.64294037440013,80.0,1.213577817
26,17777,2019-07-05 04:15:00,4,1010.3389570848,868.2111225984,271.517091635863,20.6227618,512,20.46,118.2212445328765,80.0,1.061249807
26,17778,2019-07-05 04:30:00,6,828.9005636352,818.6945668608,276.539587203662,20.5510996666667,488,20.46,118.72151807273971,80.0,0.909323624
26,17779,2019-07-05 04:45:00,8,667.8216233472,735.739909632,278.088355676333,20.6291952666667,552,20.46,119.14161862364921,80.0,0.757801437
26,17780,2019-07-05 05:00:00,9,157.4544285216,905.4874325952,277.035421291987,20.8191327333333,584,20.46,119.4797471479072,80.0,0.565685027
26,17781,2019-07-05 05:15:00,22,613.3063562976,976.6889608224,270.480849528313,21.0099303333333,568,20.46,119.73445564464228,80.0,0.765517222
26,17782,2019-07-05 05:30:00,46,1054.4400386016,763.1640668736,273.335962208112,21.5462729333333,544,20.46,119.90465335073458,80.0,0.966035995
26,17783,2019-07-05 05:45:00,102,999.65571608647,795.966731952,288.960070097446,22.310212,672,20.46,119.98961141189038,80.0,1.167236622
26,17784,2019-07-05 06:00:00,122,755.872971462484,752.1143636832,299.811477120717,23.047147,704,20.46,119.98896600389088,80.0,1.420697085
26,17785,2019-07-05 06:15:00,128,823.6072795425281,651.056423472,299.269495960077,23.7840817333333,800,20.46,119.90271989062992,80.0,1.309992768
26,17786,2019-07-05 06:30:00,117,748.2198212832,528.5722608768,291.463076965014,24.521016,872,20.46,119.73124241227787,80.0,1.199503664
26,17787,2019-07-05 06:45:00,119,773.2342119264,335.8073736192,279.129304178556,25.257951,824,20.46,119.47526790362244,80.0,1.089230633
26,17788,2019-07-05 07:00:00,122,810.621377328,423.9898754112,268.381118798256,25.994886,752,20.46,119.13589254935025,80.0,0.91814972
26,17789,2019-07-05 07:15:00,163,595.7342664,381.8326465632,265.442818272114,26.8771996666667,744,20.46,118.71456968975488,80.0,0.980610009
26,17790,2019-07-05 07:30:00,186,707.968635024,337.5284134656,263.622312835852,28.0488464666667,840,20.46,118.21310359694623,80.0,1.043233158
26,17791,2019-07-05 07:45:00,283,526.5778051968,421.8074567616,251.149820343653,29.018084,744,20.46,117.63364174825104,80.0,1.10601829
26,17792,2019-07-05 08:00:00,415,522.0708811584,469.9720094496,247.900788168112,29.3092446666667,600,20.46,116.97866562984916,80.0,1.151751381
26,17793,2019-07-05 08:15:00,250,742.1953964544,439.7533456512,260.988899711768,29.4413048666667,632,20.46,116.25098011006648,80.0,1.066161363
26,17794,2019-07-05 08:30:00,147,401.9952539904,307.6906211232,275.00176572005,29.7573492,688,20.46,115.45370142782154,80.0,0.98071831
26,17795,2019-07-05 08:45:00,139,319.8167200032,360.7837583616,286.431021638711,29.9470246,728,20.46,114.59024384763242,80.0,0.895422739
26,17796,2019-07-05 09:00:00,125,616.8643389888,389.954916288,290.386481531461,30.28943,728,20.46,113.6643050383997,80.0,0.893988172
26,17797,2019-07-05 09:15:00,207,378.4322454528,698.6495252352,287.452513420582,30.3160072666667,760,20.46,112.67985023849315,80.0,0.986438228
26,17798,2019-07-05 09:30:00,355,459.5548345248,704.8129224192,275.757865381241,31.5423725333333,728,20.46,111.64109527504911,80.0,1.078873688
26,17799,2019-07-05 09:45:00,428,941.583649545616,528.4778252544,274.243489042918,32.6090378666667,720,20.46,110.55248851009411,80.0,1.171294548
26,17800,2019-07-05 10:00:00,412,1122.09714706243,736.6343794656,286.454632206758,32.0789092,704,20.46,109.41869179091755,80.0,1.221327559
26,17801,2019-07-05 10:15:00,341,800.3839751550894,680.4630496608,287.686381586393,33.1606013333333,624,20.46,108.24456048615676,80.0,1.201510645
26,17802,2019-07-05 10:30:00,337,680.467291056,467.9476827648,305.453417885304,32.4085368666667,760,20.46,107.0351226932081,80.0,1.181712844
26,17803,2019-07-05 10:45:00,361,744.6356048544,777.35503776,327.683133904139,32.5614113333333,800,20.46,105.79555770588087,80.0,1.161934194
26,17804,2019-07-05 11:00:00,516,589.6689087744,668.932841808,324.338057009379,33.8762453333333,728,20.46,104.53117383463417,80.0,1.092148883
26,17805,2019-07-05 11:15:00,424,710.4002335584,516.4071624096,327.984675002098,33.5946348666667,824,20.46,103.24738567424514,80.0,0.981742299
26,17806,2019-07-05 11:30:00,351,706.1764393152,569.7121256736,323.584036302567,35.0106074666667,744,20.46,101.94969091639486,80.0,0.871344125
26,17807,2019-07-05 11:45:00,412,602.8322433504,634.6892897856,310.861464806398,35.292131,672,20.46,100.64364680632981,80.0,0.760954361
26,17808,2019-07-05 12:00:00,488,780.7813309632,635.8135699104,318.030335044861,34.1963808,696,20.46,99.33484634456252,80.0,0.719898773
26,17809,2019-07-05 12:15:00,421,795.5034511872,633.9286405536,324.866537308693,34.1433438,696,20.46,98.02889433538209,80.0,0.72072607
26,17810,2019-07-05 12:30:00,397,785.0356170048,860.27936568,323.933684273561,33.6668014666667,712,20.46,96.73138338488843,80.0,0.72154834
26,17811,2019-07-05 12:45:00,387,770.3275063008,628.4083584576,333.357561775049,33.4352093333333,784,20.46,95.44786995119175,80.0,0.722365558
26,17812,2019-07-05 13:00:00,273,840.5016127872,481.3333031136,337.939788607756,33.2156954,832,20.46,94.18385054948418,80.0,0.710389329
26,17813,2019-07-05 13:15:00,268,487.9545376608,406.4956117824,335.744828514258,32.5701689333333,792,20.46,92.94473821373926,80.0,0.757375664
26,17814,2019-07-05 13:30:00,495,151.170199488,597.5591620992,323.551195963224,31.4678881333333,840,20.46,91.73583931598189,80.0,0.804524756
26,17815,2019-07-05 13:45:00,471,428.9418292992,499.6405584576,298.973073895772,31.7251416,728,20.46,90.56233084225782,80.0,0.851835428
26,17816,2019-07-05 14:00:00,375,520.1098483392,483.1450309056,283.373537158966,32.3983015333333,704,20.46,89.42923822275309,80.0,0.853430974
26,17817,2019-07-05 14:15:00,357,650.1614245056,529.1126117088,286.907757401466,33.3910488666667,584,20.46,88.34141381087007,80.0,0.895841835
26,17818,2019-07-05 14:30:00,232,757.5418642176,541.1709440928,300.510690287749,33.085809,624,20.46,87.30351610355106,80.0,0.938274787
26,17819,2019-07-05 14:45:00,338,938.086837388823,487.8636559776,328.984170293808,33.4471340666667,672,20.46,86.31998979171081,80.0,0.980729807
26,17820,2019-07-05 15:00:00,365,1057.10885124808,601.333303872,345.991946824392,33.3890201333333,712,20.46,85.3950467263303,80.0,1.115515868
26,17821,2019-07-05 15:15:00,266,934.0986960512979,693.879786768,343.937495048841,33.2127588666667,736,20.46,84.53264788160803,80.0,1.186306185
26,17822,2019-07-05 15:30:00,204,984.629313024,590.116334304,344.31230019331,33.1764108666667,800,20.46,83.73648639251803,80.0,1.257327525
26,17823,2019-07-05 15:45:00,212,1043.6901099744,621.5395126752,332.561420766513,33.3012194,760,20.46,83.00997173931282,80.0,1.328578311
26,17824,2019-07-05 16:00:00,224,1016.693917008,597.0988582272,326.769270296892,32.747475,704,20.46,82.35621514679438,80.0,1.286157236
26,17825,2019-07-05 16:15:00,260,1016.63914968,437.7967167168,333.036593357722,32.3192126666667,672,20.46,81.77801626079173,80.0,1.13909463
26,17826,2019-07-05 16:30:00,168,995.3433647808,353.3281334688,335.377509665489,31.9884036666667,648,20.46,81.27785115898159,80.0,0.993021658
26,17827,2019-07-05 16:45:00,78,969.8275249824,355.6667025408,330.093481155237,31.6754690666667,560,20.46,80.85786174732272,80.0,0.847952603
26,17828,2019-07-05 17:00:00,87,936.76358496,242.819500224,321.216369370619,31.3625345333333,536,20.46,80.51984658757621,80.0,0.795677935
26,17829,2019-07-05 17:15:00,91,935.2448467488,291.3997783872,302.549167501926,31.1236108666667,496,20.46,80.26525319513685,80.0,0.836622822
26,17830,2019-07-05 17:30:00,101,954.0151391232,372.2457309984,306.274946534634,31.4166682,512,20.46,80.09517184020565,80.0,0.877622369
26,17831,2019-07-05 17:45:00,111,1213.110103251129,364.8018928512,316.662568994363,31.2341756666667,472,20.46,80.01033087881203,80.0,0.918676428
26,17832,2019-07-05 18:00:00,64,1110.995182617573,330.5009215872,314.642339424292,31.0352568666667,488,20.46,80.01109363370816,80.0,0.97893627
26,17833,2019-07-05 18:15:00,47,977.6382663584369,257.3588238144,319.561754564444,30.6871020666667,488,20.46,80.09745683847412,80.0,0.887637683
26,17834,2019-07-05 18:30:00,33,1009.5201094944,264.6226693152,311.028775819143,30.0960092666667,496,20.46,80.26905065150594,80.0,0.796140225
26,17835,2019-07-05 18:45:00,40,993.4292477088,241.077299232,301.401159807046,29.3348501333333,536,20.46,80.5251402398269,80.0,0.704444742
26,17836,2019-07-05 19:00:00,8,1045.3788393888,473.1248159904,295.871282748381,28.5358524666667,568,20.46,80.86462892592994,80.0,0.496304257
26,17837,2019-07-05 19:15:00,3,1031.0973847104,730.8693380352,285.11871518294,27.9761515333333,504,20.46,81.28606288419414,80.0,0.448454824
26,17838,2019-07-05 19:30:00,1,978.4934119968,812.383149984,263.265938083331,27.5249002,480,20.46,81.78763736673511,80.0,0.400777713
26,17839,2019-07-05 19:45:00,0,949.405025856,976.4908089216,239.199673553308,26.9880093333333,512,20.46,82.36720443206511,80.0,0.353274216
26,17840,2019-07-05 20:00:00,0,959.849253216,1029.1830405696,232.55614716212,26.4518284,472,20.46,83.02228214341912,80.0,0.464735867
26,17841,2019-07-05 20:15:00,0,937.5050958336,1038.3367859424,236.041057217121,26.0872446666667,400,20.46,83.75006519741171,80.0,0.619256985
26,17842,2019-07-05 20:30:00,0,1008.4234088544,1094.4597584256,263.817638508479,25.8290481333333,400,20.46,84.54743693744405,80.0,0.774352083
26,17843,2019-07-05 20:45:00,0,981.0817879968,955.3455164736,300.639731677373,25.4467736666667,448,20.46,85.4109827004876,80.0,0.93001689
26,17844,2019-07-05 21:00:00,0,1007.177859408,1041.5216883456,323.794219044844,24.9963001333333,480,20.46,86.3370044400077,80.0,0.939343794
26,17845,2019-07-05 21:15:00,0,1029.9477270432,1044.8065364352,344.705681391557,24.4398914,552,20.46,87.32153656249412,80.0,0.98119678
26,17846,2019-07-05 21:30:00,0,1075.7959863168,1091.428352448,344.323553943634,23.4512054666667,592,20.46,88.36036290968441,80.0,1.023000412
26,17847,2019-07-05 21:45:00,0,1086.9507827808,1069.8563914752,336.519373846054,22.7138677333333,576,20.46,89.4490348138585,80.0,1.064754576
26,17848,2019-07-05 22:00:00,0,1074.5571947712,1099.56280056,339.055486730735,22.4192016,584,20.46,90.58289014877491,80.0,1.174325796
26,17849,2019-07-05 22:15:00,0,1035.5829559488,1117.1687507904,339.689480336507,22.1932826666667,528,20.46,91.75707329478038,80.0,1.04460939
26,17850,2019-07-05 22:30:00,0,978.4788087648,1046.849757744,346.94149629275,22.0255736,560,20.46,92.96655593247377,80.0,0.913534656
26,17851,2019-07-05 22:45:00,0,998.5980523008,1078.8374208192,354.102939379215,21.8734333333333,576,20.46,94.20615857600266,80.0,0.78112768
26,17852,2019-07-05 23:00:00,0,1038.4938633888,975.1794532704,350.176060239474,21.7212930666667,568,20.46,95.47057275364917,80.0,0.625002705
26,17853,2019-07-05 23:15:00,0,1252.062950508829,952.4784208128,341.358335340023,21.5691529333333,544,20.46,96.75438374085208,80.0,0.594355206
26,17854,2019-07-05 23:30:00,0,1224.834011775882,908.4947713632,323.7733533144,21.4170126666667,520,20.46,98.0520937481768,80.0,0.563938651
26,17855,2019-07-05 23:45:00,0,975.5335630432669,900.240005952,304.299712793032,21.2648724,512,20.46,99.35814546507257,80.0,0.533757277
26,17856,2019-07-06 00:00:00,0,878.6683845408,925.9924472736,300.578806006908,21.13105,528,20.46,100.66694585845133,80.0,0.451774159
26,17857,2019-07-06 00:15:00,0,1001.5480176576,1017.2801336544,323.218466683229,21.0269356,504,20.46,101.97289012431689,80.0,0.428962488
26,17858,2019-07-06 00:30:00,0,1179.7591655808,1125.209586144,354.403666869799,20.9232321333333,528,20.46,103.2703856897293,80.0,0.406193954
26,17859,2019-07-06 00:45:00,0,1057.2720948384,977.896462704,369.218577404817,20.8195286666667,552,20.46,104.55387616246334,80.0,0.383468726
26,17860,2019-07-06 01:00:00,0,1020.2274700128,936.2141951232,365.086380020777,20.7635454666667,600,20.46,105.81786512565492,80.0,0.462302884
26,17861,2019-07-06 01:15:00,0,1007.3573208384,928.7387798304,328.987225663662,20.7858358,576,20.46,107.05693967568028,80.0,0.427496373
26,17862,2019-07-06 01:30:00,0,978.893003088,926.4322274592,289.553551145395,20.8092597333333,568,20.46,108.26579360232802,80.0,0.392693492
26,17863,2019-07-06 01:45:00,0,931.4164001184,929.9362240224,267.685459037622,20.8326836,552,20.46,109.4392501121366,80.0,0.357894241
26,17864,2019-07-06 02:00:00,0,921.5871104832,961.1143972416,250.881427927812,20.8248844,512,20.46,110.57228399745014,80.0,0.253396319
26,17865,2019-07-06 02:15:00,0,928.0488177408,1011.624408144,246.94570701917,20.7653052,496,20.46,111.66004315638939,80.0,0.419157916
26,17866,2019-07-06 02:30:00,0,939.868167504,1110.6482139648,251.186876686414,20.7049436,480,20.46,112.69786937145116,80.0,0.585205711
26,17867,2019-07-06 02:45:00,0,958.3464056544,1127.7290853024,258.635907979806,20.6445822666667,496,20.46,113.68131825787901,80.0,0.751538719
26,17868,2019-07-06 03:00:00,0,985.8971547936,1040.8217831424,267.17160418431,20.5974988,512,20.46,114.60617829625834,80.0,0.956097923
26,17869,2019-07-06 03:15:00,0,1005.4054249344,1013.4760854624,271.229512782892,20.5726816,480,20.46,115.46848886794533,80.0,1.001315079
26,17870,2019-07-06 03:30:00,0,1036.7048820576,975.68005248,271.871058607101,20.5482145333333,504,20.46,116.26455721598617,80.0,1.046644625
26,17871,2019-07-06 03:45:00,0,1085.5063189824,933.3034501728,266.122381877899,20.5237474,480,20.46,116.99097425899541,80.0,1.092085976
26,17872,2019-07-06 04:00:00,1,926.9273020224,942.9361523904,266.856503653526,20.5012273333333,464,20.46,117.64462919017673,80.0,1.14143452
26,17873,2019-07-06 04:15:00,7,834.374367456,854.6649812736,273.308743985494,20.4820104,496,20.46,118.22272279905543,80.0,1.209140237
26,17874,2019-07-06 04:30:00,13,874.3776445824,390.1819100928,277.49298072656,20.4628477333333,464,20.46,118.72277945879333,80.0,1.277012297
26,17875,2019-07-06 04:45:00,30,329.3796204384,599.3225034048,291.386309138934,20.4436852666667,600,20.46,119.14265772782373,80.0,1.345049853
26,17876,2019-07-06 05:00:00,40,132.6888177888,1000.1648166048,296.586074137688,20.4651790666667,560,20.46,119.48055952034252,80.0,1.384381588
26,17877,2019-07-06 05:15:00,91,438.1904290176,880.995404352,295.295967117945,20.5563927333333,568,20.46,119.73503780643847,80.0,1.249285193
26,17878,2019-07-06 05:30:00,163,761.305190016,477.7542217728,298.711663552125,20.6487888666667,672,20.46,119.90500280884174,80.0,1.114799238
26,17879,2019-07-06 05:45:00,229,864.2699915136,561.1470301248,297.097749523322,20.7411850666667,688,20.46,119.98972666979074,80.0,0.98092954
26,17880,2019-07-06 06:00:00,250,663.8532773376,622.4096444832,290.780839896202,20.8949242666667,696,20.46,119.98884656800395,80.0,0.888768833
26,17881,2019-07-06 06:15:00,299,587.4080513952,933.2953736064,290.191201583544,21.1550248666667,712,20.46,119.9023662724274,80.0,1.115713022
26,17882,2019-07-06 06:30:00,207,641.2609629216,731.1125120544,290.600660339991,21.4169928666667,680,20.46,119.73065612609449,80.0,1.343454268
26,17883,2019-07-06 06:45:00,306,295.2855109344,933.4055936352,289.461684223016,21.6070592,664,20.46,119.47445146016742,80.0,1.571986935
26,17884,2019-07-06 07:00:00,428,631.830997728,923.6447558688,288.445207238197,21.6617726666667,712,20.46,119.13484944496133,80.0,1.769808662
26,17885,2019-07-06 07:15:00,432,664.9679226624,691.3722889248,279.759362300237,21.7134302666667,704,20.46,118.71330439141747,80.0,1.635527602
26,17886,2019-07-06 07:30:00,428,637.5996785088,775.7783907552,264.512895425161,21.7650880666667,688,20.46,118.21162152317439,80.0,1.500442458
26,17887,2019-07-06 07:45:00,457,736.9954792704,440.9187918912,250.472547256947,21.8778760666667,600,20.46,117.63194924587057,80.0,1.364562247
26,17888,2019-07-06 08:00:00,506,868.3223904768,620.6747701056,247.912313648065,22.1069715333333,560,20.46,116.97676994683053,80.0,1.207370766
26,17889,2019-07-06 08:15:00,608,742.6086179232,645.4886798304,255.082311924299,22.3388017333333,528,20.46,116.24888936447859,80.0,1.176704473
26,17890,2019-07-06 08:30:00,619,500.6514416736,860.7957555456,272.005142744382,22.697075,552,20.46,115.45142457306883,80.0,1.146038296
26,17891,2019-07-06 08:45:00,578,496.4632857952555,741.3690972576,291.139607306321,23.3974022,608,20.46,114.5877906341128,80.0,1.115372235
26,17892,2019-07-06 09:00:00,644,588.1673420159862,706.5363808608,297.945054233074,23.8744739333333,648,20.46,113.6616859717495,80.0,1.092872997
26,17893,2019-07-06 09:15:00,641,641.9174076575773,804.822123504,298.855600380897,24.1937329333333,728,20.46,112.6770765345978,80.0,1.083491719
26,17894,2019-07-06 09:30:00,788,500.490341568,768.3325548192,296.166405578454,24.3681562666667,736,20.46,111.63817881201224,80.0,1.074105932
26,17895,2019-07-06 09:45:00,776,434.4704233632,849.230187456,289.393199567,24.5413525333333,680,20.46,110.54944177737079,80.0,1.064715638
26,17896,2019-07-06 10:00:00,845,378.682918992,786.5748997344,291.850369032224,24.515564,744,20.46,109.41552783582948,80.0,1.054995798
26,17897,2019-07-06 10:15:00,821,551.9679572064,737.8078439424,306.183847935994,24.2371913333333,768,20.46,108.24129285801844,80.0,0.967318831
26,17898,2019-07-06 10:30:00,876,485.9973129312,791.5144919136,332.162187838554,23.7998823333333,736,20.46,107.03176538530326,80.0,0.880477842
26,17899,2019-07-06 10:45:00,637,341.952467808,467.5405671552,350.633947793643,23.2599773333333,752,20.46,105.79212509553773,80.0,0.794491207
26,17900,2019-07-06 11:00:00,352,164.0603328,678.5872155552,350.971153700352,22.9080960666667,744,20.46,104.5276806216559,80.0,0.786561082
26,17901,2019-07-06 11:15:00,919,378.6344137632,908.9821880832,337.89230004549,22.900764,696,20.46,103.24384681795954,80.0,0.786622705
26,17902,2019-07-06 11:30:00,951,431.4513707616,992.3476273536,313.532290959358,22.900479,664,20.46,101.94612157159251,80.0,0.786683026
26,17903,2019-07-06 11:45:00,864,443.4110490432,972.116759712,303.98671024243,22.900194,600,20.46,100.64006225836526,80.0,0.786742051
26,17904,2019-07-06 12:00:00,572,421.4147860608,873.3831957312,314.937089995543,22.8895798,656,20.46,99.33126194389632,80.0,0.729178277
26,17905,2019-07-06 12:15:00,574,475.5673075776,922.2348773568,327.418623904387,22.8598290666667,664,20.46,98.02532543184398,80.0,0.646575106
26,17906,2019-07-06 12:30:00,1021,412.5428393184,870.076040736,334.679999566078,22.8296734666667,712,20.46,96.72784526194327,80.0,0.563749384
26,17907,2019-07-06 12:45:00,876,421.0898464416,1033.210130736,336.953971731663,22.7995179333333,704,20.46,95.44437776048969,80.0,0.480702281
26,17908,2019-07-06 13:00:00,793,372.8460259104,913.2979056096,332.107679128647,22.8947373333333,648,20.46,94.1804192459752,80.0,0.367744595
26,17909,2019-07-06 13:15:00,837,376.9674162912,956.1487442304,325.603560435772,23.2408556,624,20.46,92.94138249163018,80.0,0.351501817
26,17910,2019-07-06 13:30:00,787,507.63802210223594,989.7666217152,324.56299571991,23.774775,616,20.46,91.7325735458099,80.0,0.335303563
26,17911,2019-07-06 13:45:00,524,293.41523543365736,970.4027881632,316.119108899434,24.0420854666667,560,20.46,90.55916900935011,80.0,0.319150092
26,17912,2019-07-06 14:00:00,420,177.9640637376,1055.9306286144,314.136096342405,24.2316575333333,560,20.46,89.42619386733612,80.0,0.282974015
